,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
138,GO:0000288,0.467950053933707,0.79263380758799,2,72,nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay,BP,ZFP36L2;TOB1
3677,GO:0008175,0.468025158856383,0.871941540138794,1,28,tRNA methyltransferase activity,MF,TRMT61A
12956,GO:0051302,0.468068911477553,0.75100757410786,3,117,regulation of cell division,BP,TXNIP;MYC;ZNF16
15523,GO:0071887,0.469220162599324,0.791683836842552,2,71,leukocyte apoptotic process,BP,TSC22D3;TNFRSF21
12125,GO:0048168,0.470013294509927,0.870584292813184,1,29,regulation of neuronal synaptic plasticity,BP,NCDN
5683,GO:0016791,0.470071660160407,0.704351559761131,5,206,phosphatase activity,MF,DUSP4;PTPRE;DUSP5;PPP1R3D;NT5DC3
12673,GO:0050864,0.470267594035509,0.790824386114114,2,72,regulation of B cell activation,BP,TNFRSF21;ZFP36L2
7879,GO:0032436,0.470782218473522,0.790462290799873,2,71,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,BP,CEBPA;CLU
12497,GO:0050435,0.470907997990041,0.870030479126317,1,29,amyloid-beta metabolic process,BP,CLU
17597,GO:1901214,0.470962470600009,0.703552629499268,5,206,regulation of neuron death,BP,CDK5R1;GDNF;FOS;DDIT4;CLU
4455,GO:0010390,0.471578392346325,0.869614533729092,1,29,histone monoubiquitination,BP,RNF168
4208,GO:0009314,0.471856742081258,0.668763638125729,8,340,response to radiation,BP,SNAI2;NET1;MYC;FOS;RNF168;PIK3R1;PER2;DCLRE1C
12312,GO:0048641,0.471928561247688,0.869396938620248,1,29,regulation of skeletal muscle tissue development,BP,TSC22D3
7179,GO:0031056,0.472241098570827,0.747466246207966,3,118,regulation of histone modification,BP,SNAI2;PYGO2;ING2
361,GO:0000979,0.472685754023211,0.868925635956669,1,29,RNA polymerase II core promoter sequence-specific DNA binding,MF,FOS
4683,GO:0010828,0.472725516816674,0.86877538784625,1,30,positive regulation of glucose transmembrane transport,BP,PIK3R1
6853,GO:0030317,0.472960706840133,0.868754230761593,1,29,flagellated sperm motility,BP,ING2
3273,GO:0006952,0.473299499317656,0.61705707617549,21,918,defense response,BP,SERPINE1;TNFRSF21;MAP3K14;HIST1H2BJ;TRIM35;FOS;CDC42EP2;IL17RA;HIST1H2BI;AKIRIN2;DDIT4;HIST1H2BE;KRT16;NR1D1;HIST2H2BE;TRIM26;SOCS6;IFITM1;TRIM56;SOCS1;CLU
15423,GO:0071674,0.473388020815054,0.868622425937221,1,28,mononuclear cell migration,BP,SERPINE1
4346,GO:0009895,0.473490886557528,0.701271095360329,5,207,negative regulation of catabolic process,BP,GDNF;ZKSCAN4;TOB1;TIMP3;DDIT4
12074,GO:0048013,0.473531606409114,0.788261959848848,2,72,ephrin receptor signaling pathway,BP,CDK5R1;EPHB3
10536,GO:0043473,0.474144405359009,0.787738986147378,2,73,pigmentation,BP,SNAI2;BLOC1S3
13109,GO:0051607,0.474406786229534,0.719146422564933,4,160,defense response to virus,BP,MAP3K14;DDIT4;IFITM1;TRIM56
9041,GO:0035254,0.474616715693241,0.867592447364415,1,30,glutamate receptor binding,MF,CDK5R1
10545,GO:0043489,0.474821448561883,0.867590526817323,1,29,RNA stabilization,BP,GDNF
12071,GO:0048010,0.475599293733509,0.786589970827898,2,73,vascular endothelial growth factor receptor signaling pathway,BP,HSPB1;PIK3R1
7064,GO:0030838,0.476107256183886,0.786228301456839,2,72,positive regulation of actin filament polymerization,BP,CDC42EP2;VASP
4316,GO:0009791,0.476318012157821,0.78590669853381,2,76,post-embryonic development,BP,TIPARP;PYGO2
6470,GO:0021795,0.476962875131248,0.866115595714588,1,30,cerebral cortex cell migration,BP,CDK5R1
12898,GO:0051223,0.477344356380151,0.644286708509513,11,477,regulation of protein transport,BP,HES1;CDK5R1;SLC2A1;MIDN;TNFRSF21;BAG3;IL17RA;VSNL1;NR1D1;PER2;SOCS1
14693,GO:0070301,0.477380006263222,0.785219575400021,2,72,cellular response to hydrogen peroxide,BP,NET1;CYP1B1
9931,GO:0042274,0.477834284128532,0.784943367233481,2,70,ribosomal small subunit biogenesis,BP,SURF6;RRP36
2788,GO:0006221,0.47817659871178,0.865613281247507,1,28,pyrimidine nucleotide biosynthetic process,BP,NME9
17269,GO:0120039,0.478352393827142,0.648782585560756,10,446,plasma membrane bounded cell projection morphogenesis,BP,ID1;CDK5R1;NOG;FLRT3;GDNF;EPHB3;SIAH2;VASP;PIK3R1;ARTN
10313,GO:0043085,0.478581931174377,0.608324825220103,23,1025,positive regulation of catalytic activity,BP,RGS2;CDK5R1;NET1;MYC;RIN2;DUSP5;GDNF;CTGF;MAP3K14;FZD10;CDC42EP2;EPHB3;PAK6;AKIRIN2;GADD45B;HSPA2;RIN1;RUNDC1;DNAJB2;ZNF16;RGS3;SOCS1;CLU
16732,GO:0097718,0.478888019422271,0.86489601094607,1,30,disordered domain specific binding,MF,HSPA2
8527,GO:0033762,0.479364256722601,0.864593231615638,1,30,response to glucagon,BP,GJB2
12571,GO:0050710,0.479703445364233,0.864506377400172,1,29,negative regulation of cytokine secretion,BP,TNFRSF21
655,GO:0001843,0.479882306198568,0.783110249267773,2,75,neural tube closure,BP,NOG;VASP
13955,GO:0060606,0.479882306198568,0.783110249267773,2,75,tube closure,BP,NOG;VASP
1361,GO:0003229,0.479980920909644,0.864079729529365,1,31,ventricular cardiac muscle tissue development,BP,NOG
7166,GO:0031032,0.479989666410682,0.740766590924714,3,123,actomyosin structure organization,BP,CTGF;PIK3R1;CNN2
3924,GO:0008593,0.480173871290136,0.782916118312375,2,74,regulation of Notch signaling pathway,BP,HES1;NOTCH3
1313,GO:0003158,0.4802486198121,0.782817913590507,2,75,endothelium development,BP,ID1;NR2F2
17738,GO:1901653,0.480882688136702,0.680433437619665,6,256,cellular response to peptide,BP,ID1;PTPRE;PIK3R1;GJB2;SOCS1;CISH
12422,GO:0048858,0.481401910982507,0.645891978501851,10,447,cell projection morphogenesis,BP,ID1;CDK5R1;NOG;FLRT3;GDNF;EPHB3;SIAH2;VASP;PIK3R1;ARTN
16734,GO:0097722,0.481474675404239,0.863246304024893,1,30,sperm motility,BP,ING2
1101,GO:0002687,0.481801637722764,0.781695586167504,2,72,positive regulation of leukocyte migration,BP,SERPINE1;CXCL14
12540,GO:0050671,0.482178402103186,0.781393898635818,2,72,positive regulation of lymphocyte proliferation,BP,HES1;IGFBP2
12101,GO:0048066,0.482619015588761,0.862512412727281,1,30,developmental pigmentation,BP,BLOC1S3
14675,GO:0070268,0.4826441995349,0.781020612527436,2,72,cornification,BP,KRT16;KRT17
9389,GO:0035924,0.482935115636988,0.862309250570033,1,30,cellular response to vascular endothelial growth factor stimulus,BP,HSPB1
2870,GO:0006362,0.483205937736069,0.862265908144097,1,29,transcription elongation from RNA polymerase I promoter,BP,CD3EAP
9289,GO:0035725,0.483237085730396,0.780387329338522,2,76,sodium ion transmembrane transport,BP,SLC20A2;SLC20A1
16566,GO:0097327,0.483701659603186,0.780090824022419,2,74,response to antineoplastic agent,BP,GJB2;DDIT4
3070,GO:0006636,0.48389527618389,0.861822200412507,1,29,unsaturated fatty acid biosynthetic process,BP,CBR1
3132,GO:0006720,0.484144901616742,0.779774496892769,2,73,isoprenoid metabolic process,BP,CYP1B1;AKR1C1
15760,GO:0072332,0.484417943663883,0.779554853606311,2,73,intrinsic apoptotic signaling pathway by p53 class mediator,BP,DDIT4;ING2
10019,GO:0042445,0.485896236688362,0.735801614852766,3,117,hormone metabolic process,BP,TIPARP;CYP1B1;AKR1C1
10256,GO:0042987,0.486246425021524,0.8601695375098,1,30,amyloid precursor protein catabolic process,BP,CLU
3268,GO:0006940,0.486260796765233,0.8601602049124,1,30,regulation of smooth muscle contraction,BP,RGS2
10522,GO:0043433,0.486281956018099,0.73542598803329,3,119,negative regulation of DNA binding transcription factor activity,BP,ID1;ID3;CYP1B1
11788,GO:0046637,0.486364165769085,0.860093068358142,1,30,regulation of alpha-beta T cell differentiation,BP,ZBTB7B
19657,GO:1990823,0.486440692511803,0.77788377559146,2,74,response to leukemia inhibitory factor,BP,MAT2A;HK2
19660,GO:1990830,0.486440692511803,0.77788377559146,2,74,cellular response to leukemia inhibitory factor,BP,MAT2A;HK2
9914,GO:0042246,0.48692116554186,0.859730952141968,1,30,tissue regeneration,BP,SOX15
12539,GO:0050670,0.487722584700168,0.734198621711212,3,118,regulation of lymphocyte proliferation,BP,HES1;TNFRSF21;IGFBP2
12978,GO:0051347,0.48773656360409,0.634369964287835,11,483,positive regulation of transferase activity,BP,CDK5R1;MYC;DUSP5;MAP3K14;FZD10;EPHB3;PAK6;GADD45B;ZNF16;SOCS1;CLU
3490,GO:0007369,0.489111965103606,0.732891117687566,3,123,gastrulation,BP,DUSP4;NOG;DUSP5
8204,GO:0032946,0.489549716854753,0.775404905250886,2,73,positive regulation of mononuclear cell proliferation,BP,HES1;IGFBP2
10740,GO:0044093,0.489849337723936,0.590103201182108,28,1259,positive regulation of molecular function,BP,RGS2;HES1;CDK5R1;NET1;MYC;RIN2;DUSP5;GDNF;CTGF;MAP3K14;FZD10;CDC42EP2;KCTD7;EPHB3;ADGRF1;PAK6;AKIRIN2;GADD45B;HSPA2;RIN1;RUNDC1;PYGO2;DNAJB2;TRIM26;ZNF16;RGS3;SOCS1;CLU
7895,GO:0032459,0.489998328937551,0.857719652974251,1,30,regulation of protein oligomerization,BP,CLU
3410,GO:0007193,0.490172811313922,0.857479289246418,1,31,adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway,BP,RGS2
5205,GO:0015800,0.490177313553169,0.857476329352423,1,31,acidic amino acid transport,BP,PER2
12629,GO:0050798,0.490487635525074,0.857398145482891,1,30,activated T cell proliferation,BP,IGFBP2
7181,GO:0031058,0.490906776713081,0.774220145043211,2,75,positive regulation of histone modification,BP,SNAI2;ING2
2720,GO:0006096,0.491154972901624,0.773979182001314,2,76,glycolytic process,BP,DDIT4;HK2
3156,GO:0006757,0.491154972901624,0.773979182001314,2,76,ATP generation from ADP,BP,DDIT4;HK2
13585,GO:0060038,0.491211431634653,0.856795430904035,1,31,cardiac muscle cell proliferation,BP,NOG
7719,GO:0032204,0.492401443941894,0.772961372433873,2,76,regulation of telomere maintenance,BP,MYC;UPF1
11910,GO:0046928,0.492957847739815,0.855640814838594,1,31,regulation of neurotransmitter secretion,BP,SLC30A1
7005,GO:0030684,0.492996284593076,0.772553452390119,2,74,preribosome,CC,IMP3;RRP36
8202,GO:0032944,0.493486159042227,0.729156013118796,3,119,regulation of mononuclear cell proliferation,BP,HES1;TNFRSF21;IGFBP2
16823,GO:0098659,0.493693270689868,0.855152824309666,1,31,inorganic cation import across plasma membrane,BP,SLC30A1
17089,GO:0099587,0.493693270689868,0.855152824309666,1,31,inorganic ion import across plasma membrane,BP,SLC30A1
6531,GO:0021915,0.493797767417872,0.7287828262221,3,124,neural tube development,BP,HES1;NOG;VASP
12654,GO:0050839,0.494033871608321,0.64031184274054,9,394,cell adhesion molecule binding,MF,CDK5R1;VASN;CTGF;BAG3;HIST1H3J;PAK6;VASP;CNN2;NOTCH3
1170,GO:0002790,0.494435804191491,0.647515517538234,8,348,peptide secretion,BP,SLC2A1;MIDN;TNFRSF21;IL17RA;VSNL1;NR1D1;PER2;SOCS1
6766,GO:0030195,0.494467995681269,0.854765499737175,1,30,negative regulation of blood coagulation,BP,SERPINE1
17370,GO:1900047,0.494467995681269,0.854765499737175,1,30,negative regulation of hemostasis,BP,SERPINE1
8704,GO:0034340,0.494876110259552,0.771012427497963,2,74,response to type I interferon,BP,IFITM1;TRIM56
4866,GO:0014704,0.495103723379895,0.854093831741059,1,32,intercalated disc,CC,SLC2A1
9475,GO:0036092,0.495304659202388,0.853846782793824,1,33,phosphatidylinositol-3-phosphate biosynthetic process,BP,PIK3R1
11480,GO:0045926,0.495947695451247,0.699806709222232,4,166,negative regulation of growth,BP,CDK5R1;SERTAD3;NOG;DNAJB2
4090,GO:0009142,0.496030878120907,0.726903669724501,3,120,nucleoside triphosphate biosynthetic process,BP,NME9;DDIT4;HK2
2871,GO:0006363,0.496115941428474,0.853666487174931,1,30,termination of RNA polymerase I transcription,BP,CD3EAP
20126,GO:2000772,0.496308203110743,0.853409124415988,1,31,regulation of cellular senescence,BP,ING2
6927,GO:0030515,0.496378846761906,0.853490664033031,1,30,snoRNA binding,MF,IMP3
9717,GO:0038128,0.496615246375997,0.853203501863287,1,31,ERBB2 signaling pathway,BP,PIK3R1
5791,GO:0017016,0.496670826648217,0.637750244559602,9,406,Ras GTPase binding,MF,NET1;RIN2;GDNF;CDC42EP2;PAK6;BICD2;RIN1;RUNDC1;ARTN
13525,GO:0055081,0.497027422651611,0.852806158463599,1,32,anion homeostasis,BP,KCTD7
195,GO:0000413,0.498067657377916,0.852358002740911,1,30,protein peptidyl-prolyl isomerization,BP,FKBP9
1481,GO:0003755,0.498067657377916,0.852358002740911,1,30,peptidyl-prolyl cis-trans isomerase activity,MF,FKBP9
12349,GO:0048701,0.498459825496203,0.851842623129993,1,32,embryonic cranial skeleton morphogenesis,BP,IRX5
13263,GO:0051926,0.500507352589626,0.850580930845332,1,31,negative regulation of calcium ion transport,BP,SLC30A1
13419,GO:0052742,0.500907697758322,0.850071307085683,1,33,phosphatidylinositol kinase activity,MF,PIK3R1
13637,GO:0060113,0.501071194312045,0.850075615062917,1,32,inner ear receptor cell differentiation,BP,HES1
13498,GO:0055021,0.501440347401501,0.849824735347898,1,32,regulation of cardiac muscle tissue growth,BP,NOG
5440,GO:0016298,0.501499570045642,0.765457454895777,2,76,lipase activity,MF,PLCD1;CES2
4387,GO:0010035,0.501789779878401,0.640509901951983,8,348,response to inorganic substance,BP,NET1;TXNIP;CYP1B1;FOS;IGFBP2;COL1A1;SLC30A1;CEBPA
1466,GO:0003713,0.502258640720656,0.660484237523884,6,261,transcription coactivator activity,MF,FHL2;POU3F1;CEBPA;NR1D1;PER2;SOX12
3695,GO:0008201,0.503151899361316,0.764041682639243,2,77,heparin binding,MF,CTGF;ADAMTS15
10674,GO:0043901,0.503319692720748,0.720463015475323,3,120,negative regulation of multi-organism process,BP,TRIM35;TRIM26;IFITM1
14887,GO:0070665,0.503341657605417,0.763961879588665,2,75,positive regulation of leukocyte proliferation,BP,HES1;IGFBP2
12803,GO:0051084,0.503432460903357,0.848590221360511,1,31,'de novo' posttranslational protein folding,BP,HSPA2
3554,GO:0007595,0.503814302988743,0.848204906657899,1,32,lactation,BP,HK2
3269,GO:0006941,0.503841137729404,0.763391233760238,2,79,striated muscle contraction,BP,RGS2;CTGF
12809,GO:0051090,0.504145573571172,0.647419834067329,7,304,regulation of DNA binding transcription factor activity,BP,ID1;ID3;CYP1B1;FOS;ADGRF1;TRIM26;CLU
14803,GO:0070509,0.504810814440568,0.847521609450441,1,32,calcium ion import,BP,SLC30A1
536,GO:0001654,0.505222558169117,0.672057208149017,5,219,eye development,BP,CYP1B1;BLOC1S3;SOX9;PYGO2;IRX5
10223,GO:0042866,0.505636324516924,0.76192473486775,2,78,pyruvate biosynthetic process,BP,DDIT4;HK2
14330,GO:0061462,0.505721077584822,0.846895718373568,1,32,protein localization to lysosome,BP,CLU
13594,GO:0060047,0.505735431523701,0.71819194390043,3,126,heart contraction,BP,RGS2;CTGF;IRX5
14292,GO:0061351,0.505736906065519,0.761803311547404,2,79,neural precursor cell proliferation,BP,ZNF503;ARTN
6847,GO:0030308,0.505865380437206,0.718154973457601,3,122,negative regulation of cell growth,BP,CDK5R1;SERTAD3;DNAJB2
9352,GO:0035861,0.506108051284854,0.846629135603494,1,32,site of double-strand break,CC,RNF168
3266,GO:0006937,0.506697841033554,0.761033333706162,2,78,regulation of muscle contraction,BP,RGS2;CTGF
7478,GO:0031638,0.506719244143752,0.846333039008281,1,31,zymogen activation,BP,SERPINE1
18416,GO:1903428,0.506990895652271,0.846019828809613,1,32,positive regulation of reactive oxygen species biosynthetic process,BP,CLU
2383,GO:0005516,0.508414031218767,0.715722871503013,3,130,calmodulin binding,MF,RGS2;CNN2;PCYT1A
3218,GO:0006865,0.508594870678165,0.759435782418107,2,78,amino acid transport,BP,SLC7A5P2;PER2
5724,GO:0016859,0.509784417643546,0.844208531804599,1,31,cis-trans isomerase activity,MF,FKBP9
8697,GO:0034329,0.509837891211021,0.686977587781676,4,175,cell junction assembly,BP,SNAI2;RHOD;VASP;GJB2
14885,GO:0070663,0.50995790399095,0.714492221966412,3,122,regulation of leukocyte proliferation,BP,HES1;TNFRSF21;IGFBP2
19759,GO:2000107,0.510129474994705,0.843841012843092,1,32,negative regulation of leukocyte apoptotic process,BP,TSC22D3
19825,GO:2000243,0.510701726438176,0.843441612437847,1,32,positive regulation of reproductive process,BP,SOX9
11360,GO:0045684,0.51092886420567,0.843282899059563,1,32,positive regulation of epidermis development,BP,KRT17
12984,GO:0051353,0.51096817242588,0.843255421696723,1,32,positive regulation of oxidoreductase activity,BP,GDNF
9716,GO:0038127,0.511302436513041,0.713223497654035,3,125,ERBB signaling pathway,BP,PIK3R1;SOX9;FAM83A
9433,GO:0036002,0.51196744998703,0.842555852602017,1,32,pre-mRNA binding,MF,SOX9
19666,GO:1990841,0.512176829965905,0.842288695723496,1,33,promoter-specific chromatin binding,MF,ZNF750
13888,GO:0060491,0.51257623343837,0.712076250748918,3,125,regulation of cell projection assembly,BP,FAM110C;CDC42EP2;PLEKHM1
9379,GO:0035904,0.512680998893875,0.841821129952042,1,34,aorta development,BP,HES1
16268,GO:0090311,0.512822183756694,0.841835261890825,1,33,regulation of protein deacetylation,BP,ING2
5671,GO:0016776,0.513119906300032,0.841746532338901,1,32,phosphotransferase activity, phosphate group as acceptor,MF,NME9
4495,GO:0010517,0.513722562991233,0.841201229560632,1,33,regulation of phospholipase activity,BP,RGS2
8922,GO:0034762,0.514220585286685,0.649105139957485,6,266,regulation of transmembrane transport,BP,SLC2A1;SLC30A1;PIK3R1;HSPA2;PER2;HK2
2102,GO:0004866,0.51437146426989,0.754574000408919,2,77,endopeptidase inhibitor activity,MF,SERPINE1;TIMP3
6892,GO:0030414,0.51437146426989,0.754574000408919,2,77,peptidase inhibitor activity,MF,SERPINE1;TIMP3
4826,GO:0014020,0.51443961293796,0.754402304728528,2,80,primary neural tube formation,BP,NOG;VASP
16500,GO:0097178,0.514518354128336,0.840760836398926,1,32,ruffle assembly,BP,PLEKHM1
11389,GO:0045746,0.514776437895408,0.840578490577223,1,32,negative regulation of Notch signaling pathway,BP,NOTCH3
11283,GO:0045580,0.514788883147204,0.754178943895136,2,78,regulation of T cell differentiation,BP,ZBTB7B;SOCS1
1264,GO:0003015,0.514884101375903,0.70993406589513,3,128,heart process,BP,RGS2;CTGF;IRX5
7446,GO:0031572,0.51508209992655,0.840240737097622,1,33,G2 DNA damage checkpoint,BP,MAP3K14
11905,GO:0046916,0.515088937064987,0.753961601225048,2,77,cellular transition metal ion homeostasis,BP,MYC;SLC30A1
1088,GO:0002673,0.515169822938735,0.840300287921751,1,32,regulation of acute inflammatory response,BP,CLU
10590,GO:0043550,0.515352628886354,0.840049162568328,1,33,regulation of lipid kinase activity,BP,PIK3R1
7484,GO:0031644,0.515413324579666,0.840006160503243,1,33,regulation of neurological system process,BP,TNFRSF21
3741,GO:0008277,0.515515158490675,0.753558462148465,2,78,regulation of G-protein coupled receptor protein signaling pathway,BP,RGS2;RGS3
7041,GO:0030810,0.515819823481357,0.839717967535022,1,33,positive regulation of nucleotide biosynthetic process,BP,PTHLH
17491,GO:1900373,0.515819823481357,0.839717967535022,1,33,positive regulation of purine nucleotide biosynthetic process,BP,PTHLH
3061,GO:0006623,0.515873247009269,0.839565322863195,1,34,protein targeting to vacuole,BP,CLU
13487,GO:0055008,0.515954968076341,0.839399127154223,1,35,cardiac muscle tissue morphogenesis,BP,NOG
10871,GO:0044390,0.516637695518567,0.839137101665078,1,33,ubiquitin-like protein conjugating enzyme binding,MF,SIAH2
16119,GO:0090087,0.516686213197585,0.60633488349378,11,491,regulation of peptide transport,BP,HES1;CDK5R1;SLC2A1;MIDN;TNFRSF21;BAG3;IL17RA;VSNL1;NR1D1;PER2;SOCS1
593,GO:0001755,0.517048995525597,0.838844472064736,1,33,neural crest cell migration,BP,GDNF
6910,GO:0030488,0.517067376634795,0.838953891720988,1,32,tRNA methylation,BP,TRMT61A
12645,GO:0050819,0.517594746958651,0.838578390196237,1,32,negative regulation of coagulation,BP,SERPINE1
3501,GO:0007405,0.518193105471519,0.837912918376364,1,34,neuroblast proliferation,BP,ARTN
4658,GO:0010799,0.518221697350631,0.838008218719354,1,33,regulation of peptidyl-threonine phosphorylation,BP,DDIT4
6806,GO:0030246,0.518268412883456,0.706942202450979,3,124,carbohydrate binding,MF,LGALS7B;SLC2A3;HK2
12433,GO:0048872,0.518366824603461,0.679101917030899,4,171,homeostasis of number of cells,BP,TSC22D3;SOX9;HOXA5;ZNF16
11915,GO:0046934,0.518396542599539,0.837767485866178,1,34,phosphatidylinositol-4,5-bisphosphate 3-kinase activity,MF,PIK3R1
8833,GO:0034614,0.518432292648793,0.706813548941072,3,123,cellular response to reactive oxygen species,BP,NET1;CYP1B1;FOS
569,GO:0001708,0.518655801224544,0.837582024473721,1,34,cell fate specification,BP,SOX9
2903,GO:0006412,0.519013837320514,0.587534039447099,15,655,translation,BP,RGS2;HSPB1;HIST1H4L;MARS2;ZFP36L2;BCDIN3D;TOB1;HIST1H3J;UPF1;HIST1H4B;IMP3;HIST1H4K;PER2;KRT17;HIST1H4D
3332,GO:0007043,0.519472983952829,0.750049936547117,2,81,cell-cell junction assembly,BP,SNAI2;GJB2
11525,GO:0046031,0.519865652283158,0.749747888625028,2,80,ADP metabolic process,BP,DDIT4;HK2
869,GO:0002204,0.519881994258204,0.836819425190587,1,33,somatic recombination of immunoglobulin genes involved in immune response,BP,RNF168
870,GO:0002208,0.519881994258204,0.836819425190587,1,33,somatic diversification of immunoglobulins involved in immune response,BP,RNF168
11152,GO:0045190,0.519881994258204,0.836819425190587,1,33,isotype switching,BP,RNF168
18596,GO:1903825,0.52008679591663,0.749557168510269,2,80,organic acid transmembrane transport,BP,SLC7A5P2;PER2
19128,GO:1905039,0.52008679591663,0.749557168510269,2,80,carboxylic acid transmembrane transport,BP,SLC7A5P2;PER2
8972,GO:0035051,0.520180699165699,0.749404133787854,2,82,cardiocyte differentiation,BP,HES1;FHL2
3426,GO:0007215,0.520955347299914,0.835930973648267,1,34,glutamate receptor signaling pathway,BP,CDK5R1
17035,GO:0099175,0.521134395527484,0.835801960574134,1,34,regulation of postsynapse organization,BP,CDK5R1
3067,GO:0006631,0.521233069522736,0.642420141800117,6,261,fatty acid metabolic process,BP,CYP1B1;CBR1;AKR1C1;ZADH2;PER2;CES2
6559,GO:0021987,0.52153156287768,0.748236923347557,2,82,cerebral cortex development,BP,CDK5R1;SLC2A1
17064,GO:0099531,0.521579688242111,0.74826755175281,2,80,presynaptic process involved in chemical synaptic transmission,BP,GDNF;SLC30A1
6574,GO:0022029,0.521624031185618,0.835448815137771,1,34,telencephalon cell migration,BP,CDK5R1
417,GO:0001104,0.521728911650095,0.748101847033963,2,81,RNA polymerase II transcription cofactor activity,MF,POU3F1;SOX12
10624,GO:0043616,0.521742750961674,0.835363114757377,1,34,keratinocyte proliferation,BP,SNAI2
15554,GO:0071944,0.521760017139468,0.536329928937405,63,2898,cell periphery,CC,SPRY4;RGS2;CDK5R1;SLC2A1;NET1;SERPINE1;GPR132;FAM110C;FUT1;PTPRE;VASN;C1ORF116;FLRT3;HSPB1;APCDD1;TNFRSF21;CTGF;SLC7A5P2;AHNAK2;BAG3;FZD10;BRPF1;SLC20A2;HIST1H2BJ;CDHR1;CDC42EP2;IGFBP2;KCTD7;IL17RA;RHOD;SLC22A15;PCDH7;FAT2;EPHB3;SLC30A1;LRIG3;ADGRF1;LRRC8A;PLCD1;VASP;SLC2A3;SLC20A1;PIK3R1;MFSD2A;GJB2;MALL;ZMYND19;HSPA2;BICD2;STK17A;RIN1;PCYT1A;ING2;SOCS6;KRT17;IFITM1;RGS3;NOTCH3;PMEPA1;CLU;FAM84B;CDC42SE1;CISH
17841,GO:1901985,0.522620703957931,0.834846037523747,1,33,positive regulation of protein acetylation,BP,SNAI2
4534,GO:0010596,0.522632435977298,0.834719946898224,1,34,negative regulation of endothelial cell migration,BP,NR2F2
9862,GO:0042108,0.522709822399795,0.834781561894617,1,33,positive regulation of cytokine biosynthetic process,BP,HSPB1
3335,GO:0007049,0.522943736967205,0.550943447368453,34,1548,cell cycle,BP,ID1;RGS2;HES1;CDK5R1;TXNIP;MYC;GPR132;ZNF503;ID3;SERTAD1;CTGF;MAP3K14;NR2F2;TUBA4A;ZFP36L2;PHF13;TRIM35;CHAMP1;RHOD;PAK6;SIAH2;HJURP;UPF1;GADD45B;SOX9;ERF;CEBPA;HSPA2;SNX33;SOX15;ING2;PER2;NACC2;ZNF16
10041,GO:0042490,0.524065684645458,0.833680370989636,1,34,mechanoreceptor differentiation,BP,HES1
7248,GO:0031175,0.524069901690301,0.585934789420777,14,648,neuron projection development,BP,ID1;HES1;CDK5R1;NOG;FLRT3;GDNF;EPHB3;ADGRF1;SIAH2;BLOC1S3;VASP;PIK3R1;ARTN;NCDN
3202,GO:0006836,0.524154383690602,0.70150558589867,3,127,neurotransmitter transport,BP,GDNF;SLC30A1;PER2
4165,GO:0009225,0.524264404004968,0.833654194617165,1,33,nucleotide-sugar metabolic process,BP,MGAT1
4388,GO:0010038,0.524616183700046,0.653733218805925,5,218,response to metal ion,BP,TXNIP;FOS;IGFBP2;SLC30A1;CEBPA
12655,GO:0050840,0.524667412048445,0.833242646900782,1,34,extracellular matrix binding,MF,ADAMTS15
14173,GO:0061041,0.524782545606743,0.745488389276198,2,80,regulation of wound healing,BP,SERPINE1;SOX15
5402,GO:0016235,0.525481863876637,0.832648974674113,1,34,aggresome,CC,URB2
7637,GO:0032040,0.52550342587012,0.832752064533613,1,33,small-subunit processome,CC,IMP3
13298,GO:0051973,0.525580448479482,0.832695878727838,1,33,positive regulation of telomerase activity,BP,MYC
4100,GO:0009152,0.526507355087447,0.67144209242437,4,172,purine ribonucleotide biosynthetic process,BP,PTHLH;NME9;DDIT4;HK2
10082,GO:0042578,0.52695500187873,0.636866425047252,6,266,phosphoric ester hydrolase activity,MF,DUSP4;PTPRE;DUSP5;PPP1R3D;PLCD1;NT5DC3
11390,GO:0045747,0.527369367539393,0.831155062781564,1,35,positive regulation of Notch signaling pathway,BP,HES1
7888,GO:0032451,0.527599857467836,0.830985798434718,1,35,demethylase activity,MF,HR
16992,GO:0099024,0.527616798703718,0.831086190269368,1,34,plasma membrane invagination,BP,SNX33
2380,GO:0005509,0.528040366646741,0.615024360437777,8,368,calcium ion binding,MF,CDK5R1;CDHR1;PCDH7;VSNL1;FAT2;PLCD1;FKBP9;NOTCH3
591,GO:0001750,0.529326714476889,0.829714099415208,1,35,photoreceptor outer segment,CC,CDHR1
908,GO:0002287,0.529374560986987,0.829792320838807,1,34,alpha-beta T cell activation involved in immune response,BP,ZBTB7B
911,GO:0002293,0.529374560986987,0.829792320838807,1,34,alpha-beta T cell differentiation involved in immune response,BP,ZBTB7B
912,GO:0002294,0.529374560986987,0.829792320838807,1,34,CD4-positive, alpha-beta T cell differentiation involved in immune response,BP,ZBTB7B
9851,GO:0042093,0.529374560986987,0.829792320838807,1,34,T-helper cell differentiation,BP,ZBTB7B
6787,GO:0030218,0.529722291305579,0.741131457540877,2,81,erythrocyte differentiation,BP,HOXA5;ZNF16
11892,GO:0046890,0.53000288329207,0.696134209969871,3,126,regulation of lipid biosynthetic process,BP,SNAI2;SEC14L2;NR1D1
