"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNIP1orf_IL17_24h1","fpool2_TNIP1orf_IL17_24h2","fpool2_TNIP1orf_IL17_24h3","fpool_TNIP1orf_IL17_24h1","fpool_TNIP1orf_IL17_24h2","fpool_TNIP1orf_IL17_24h3"
"KIAA0753",25.637921383225,25.4301887976059,24.3383965092214,27.5149451450225,27.8599425397,27.4374571592965,24.2838809221898,24.3261321926758,24.9036434882302,27.8754765718575,28.0856190501803,27.6632469805024
"KIAA0754",51.7844771316937,52.9484869392968,54.5025464653465,44.5361087137368,45.6981071491255,50.0854463012489,57.5213042208354,54.3379580043498,56.1636709941441,46.4679811933919,44.3572414631976,46.4217020569909
"KIAA0825",2.63939994937223,2.58030654661925,2.59535935549269,2.21743598785085,2.95552432973661,2.9764201874347,3.24045356357195,3.09474462806231,2.90386385649971,2.61623100745876,2.56377898669077,3.13857419567706
"KIAA0895",8.1381498438977,7.84532510706201,8.15881584625628,7.43309528321834,8.2514638647469,8.30980255375171,7.15762835327137,7.24026301355972,7.27973243288406,8.12758059169929,6.77662184421781,7.90726057050421
"KIAA0895L",7.49204673129096,7.57685390567966,8.15881584625628,7.27693781928518,7.1562695699714,7.52414849412427,8.45901532659344,8.67967911963521,8.84541018039772,7.34403932550606,8.82506837127224,7.76128037535644
"KIAA0907",28.4147900799604,28.8308240151157,28.4799273956459,30.5131684525392,31.400570670755,31.9549680021543,27.6805009225604,26.9026870225509,28.275872482875,34.3430121080627,32.1696287927982,33.4294646888393
"KIAA0922",21.953758953893,20.7021126399279,21.8120626685024,22.3617488352283,19.5634706902363,20.8349413120429,18.87011111317,19.2593874992901,18.7078418036248,19.2034012019562,17.4053538242172,18.2475243934713
"KIAA0930",174.021687286995,171.806653817961,174.924459539616,157.219334687904,150.506700892983,154.486783840202,185.733948832525,184.18768493342,174.780487694667,160.997809662043,170.575044139627,162.244821890484
"KIAA1033",64.0466893964855,68.0276194169388,65.8227308882402,72.9567671495716,80.9843671670977,77.0092065754045,63.0652127271874,60.9448779312363,65.3837732850579,84.6622978302009,61.3245626967239,77.0045529404487
"KIAA1107",2.32322183043701,2.35658054546729,2.29164709048823,2.43605643735727,3.37559885376009,3.42968214491207,3.09730099650652,2.95080301745476,3.2116466615665,3.74506164519477,3.29812774167255,4.22126064302302
"KIAA1109",83.9109233904587,84.9114749705399,83.1757453023588,93.147927236129,95.2218929991792,102.19546267923,89.1580215422948,87.4013459609039,90.9565098277811,103.387606056175,96.3156367060311,105.738321352035
"KIAA1143",26.3252651200407,27.6227036088951,26.5610180849358,30.1696220318862,31.7606345484894,30.5196384701426,25.8715730296427,27.2913293711913,28.2223450385156,32.7228081339004,28.819967805162,32.2129630626079
"KIAA1147",22.1599620749377,23.4315698539818,23.4134546112532,18.3172705193595,19.1133908430683,20.4270055503133,22.7872859028694,22.1670080335626,21.8391972986522,22.921902126263,20.9096145497443,22.6026002153797
"KIAA1161",29.624515056756,28.3833720128118,27.3617140563112,23.6890872786601,23.3291387448753,23.9020138909731,25.8195175507098,26.5860154792143,26.9243045127991,20.8900069783382,21.7083798621806,21.0089830850166
"KIAA1191",88.7360764229049,87.9243184527196,86.7788771735482,85.433748517831,83.699848911678,83.460635103499,92.9190298951956,90.1074482403258,87.5976626942262,84.1709244937747,87.464801711777,86.1526451697089
"KIAA1211L",2.48818432727278,3.08741881589703,2.47111342889996,5.82467340470681,5.73101672060602,6.57229838342181,3.1493564754394,3.16671543336608,2.85033641214027,6.82610526819189,7.35637086130869,7.3841648712247
"KIAA1217",74.9617079371185,72.3231586390564,75.4724978536093,66.648005606672,66.281758826276,70.1649510174963,75.1811254488158,77.3686157015577,75.6208970188011,65.0870465358141,65.0993729635601,64.0609756373464
"KIAA1279",34.972049329182,34.2300781762496,33.5464001800385,35.1822766241406,36.4114596358922,34.4781262321116,32.6517991606507,32.9050521848857,31.7953019495083,36.7201966275303,36.4082382733071,35.0839069005141
"KIAA1324",6.40604362712218,7.03991150291496,7.73085765465908,6.18383557175307,5.98606196733457,5.49957841739204,7.56105831500121,8.01754771084049,7.45369662705224,6.01600328111075,6.50607230290873,6.69075894427279
"KIAA1324L",2.84560307041693,2.90843801497546,3.05092775299939,2.92014457555006,2.77549239086941,2.96131145551879,2.81099586237567,2.95080301745476,2.40873499617487,2.65607208879062,2.70549541309076,2.6641385614468
"KIAA1328",4.50897491351089,5.23518842695583,4.96983706370941,5.6216687015937,5.50597679702202,5.65066573655116,5.46582528795268,5.61372281369442,5.48656304684276,5.61759246779216,5.56559056407242,6.16766324499328
"KIAA1429",62.5482800502273,63.180222725313,64.3731950779916,76.189226652988,76.9036432194411,77.0394240392363,58.3541918837615,60.3978998109276,60.3120479320008,71.8201892808983,66.4005874241418,70.2894639636513
"KIAA1456",3.07929994093427,3.34097495053591,3.60313187118932,2.5609824085038,2.62546577514674,2.4778320342096,3.81306383183366,3.71369355367477,3.2116466615665,2.85527749544991,2.71837872458167,2.93176891921771
"KIAA1468",32.167686882974,31.7840072303215,29.570530529071,35.3072025952871,35.2112467101108,35.1126929725799,27.5763899646946,28.6443805109023,28.6773283155708,37.9818308697058,33.8702259095981,37.8575306083217
"KIAA1522",190.834115089507,179.920450126405,178.720862852172,159.733469857228,152.081980358071,158.792772436237,183.508577108145,186.447568219958,178.969010215793,147.730729578534,168.127214956354,155.979838515392
"KIAA1524",30.0781619230543,29.8003033534409,30.2193703679442,30.9191778587654,33.2008900594271,30.8822480361245,26.6914468228356,26.7155629287611,27.5666338451124,29.3761573020242,24.7874913085077,29.0622238506686
"KIAA1549",21.8437839560025,21.5224413108184,22.5713433310136,20.5815537463903,20.3136037688496,21.3033120014362,23.2687990829986,23.0882343414509,23.00341921347,21.5407446400919,22.4556119286533,22.3836299226581
"KIAA1549L",28.703474449423,27.682363875869,28.9078855872431,27.8584915656755,26.5847163060573,28.1928937550922,31.8709669766574,32.185344131848,32.2904308098331,32.3509580414697,33.5481431223254,33.1010092497569
"KIAA1551",22.9847745591165,22.9542877181909,22.6955892576063,28.8422835884544,28.9551368344755,27.3165873039693,21.9674121096765,21.8647306512867,22.8562187414816,27.9153176531894,25.1353407187623,28.7459334278484
"KIAA1586",10.3788904259168,11.0073192566764,11.1959384963009,10.8529437433545,12.3771957971203,11.7243759667479,10.3069848287108,9.47135797797674,11.0667991213146,12.2976137711006,8.54163551847226,11.7879007581824
"KIAA1614",7.8357185996988,8.63582364446559,8.97331692058643,6.85531266666565,5.62599808960016,5.33338236631701,10.0597213037796,10.7092558292017,8.92570134693689,5.86991931622726,6.28705600756329,6.03384806610783
"KIAA1656",3.07929994093427,3.2216544165882,3.67215738596306,3.23245950341638,2.85050569873075,2.73468047678011,3.44867547930348,3.44020449352043,3.51942946663329,3.17400614610479,3.16929462676346,3.2602243583002
"KIAA1671",146.775381559621,144.243610476039,144.594648348034,165.042823630955,160.783524069986,163.944850019563,142.540915187966,147.209085168341,143.038713189518,154.344349079623,151.713876116937,154.629521710275
"KIAA1715",37.1303086627833,39.1073050013623,36.8596248891781,36.0099111829863,37.356627314945,36.7746534833303,35.3977256743602,34.5171982236903,38.2855045780906,40.2129314242899,27.5445199675621,37.2979398602552
"KIAA1804",25.5554401348071,25.3705285306321,24.6697189801353,23.0488416765342,24.2292984392113,24.2192972612073,24.1407283551243,23.8799131997924,24.4888057944445,26.4677583647985,22.919411142326,25.0356034678426
"KIAA1841",10.0764591817179,10.738848055294,11.1131078785724,9.61929977828256,10.5468710853038,10.6214385368863,10.319998698444,9.8024236823741,10.7054888718883,10.3188400649515,9.48211725730857,10.571399131951
"KIAA1919",22.9572808096439,24.9230765283282,24.0208791412621,21.4248040516293,19.1133908430683,18.9765672863857,24.2708670524566,24.2829497094935,23.9802950730298,20.0002228285933,18.2427690711263,20.1209368978676
"KIAA1958",5.21006552506289,5.63789522902935,5.59106669667308,7.30816931207181,6.54116044550845,7.56947468987201,5.73911655235032,6.62131408794726,6.43667518422285,7.83541266193232,6.96987151658143,7.53014506637247
"KIAA2013",54.4238770810659,51.3525747977462,51.0512707266594,47.3781745573203,45.6831044875533,45.0693473051661,49.9212042966345,52.9129360593351,47.2379696472072,40.9566316091513,44.4989578895975,40.3391939258338
"KIAA2026",35.6044055670525,37.809694194681,35.7552166527982,38.0868054532973,39.5620185660683,40.9899896878698,39.1977756364607,36.9498114429579,40.0920558252218,39.4692312394286,37.7609859798525,42.0787912513447
"KIDINS220",59.9226269755914,59.3172204387559,61.0737754718067,61.6197352680243,64.0463622520082,61.5529738254263,56.5973194697767,55.8925273989113,57.3814203533214,62.4575351679114,58.1423847584695,61.992922872753
"KIF11",74.3156048245118,75.0973610533407,77.2119408259076,78.4691256264121,79.3490770557206,74.334961026288,66.0063472868952,71.8412578542278,71.4457563587647,78.8454999557495,63.1797595514147,72.758962264901
"KIF13A",159.779925060174,162.410161769578,158.344530890964,190.059249353047,188.373418701385,190.022521306428,149.451280016306,147.986369865621,151.281939620872,190.201322278296,189.410445539335,187.049290049343
"KIF13B",14.0630528552489,13.3788148688871,12.0932701883596,14.7724960880768,15.8128052971695,15.9850383670351,14.328270576276,13.861577101507,12.9804052571646,18.8448314699694,21.8114463541079,21.2036233452136
"KIF14",65.9849987343057,68.4601563524993,70.3231944514881,63.6185508063687,67.3319451363347,66.6446164810887,69.5461198543313,68.3434767164643,71.3119377478661,67.2517452881784,56.6865705599969,66.2263485320383
"KIF15",17.0186309235563,17.5252034235701,16.5247082368338,18.0674185770664,17.3730821006853,17.4203678990468,16.1632262086601,16.8843509242655,16.2723430852702,18.8448314699694,16.4133388394173,17.2134980111746
"KIF16B",32.2639150061282,32.2016290991385,30.2055652649894,27.1401672315829,26.7047375986354,28.6008295168218,31.0250654439981,31.9838258769974,32.879232697787,28.1676445016245,27.7764195743985,28.0403624846342
"KIF17",2.83185619568062,2.32675041198037,2.65057976731168,1.68650061047811,1.56027680351578,1.69217797458217,3.26648130303839,3.20989791654835,3.10459177284761,1.88581118304134,2.49936242923623,2.06805276459341
"KIF18A",14.7778903415372,16.4662336847841,16.1105551481913,16.3965337129816,17.4330927469743,16.6649313032512,13.9118267448129,14.509314349241,14.853865809745,16.693413078049,14.2231758859629,16.3984419215995
"KIF18B",61.572251943949,64.1198719301513,66.5682064477966,51.8755095185952,51.8642010553273,48.181746079844,56.2719727264462,62.0100458497322,56.752472882098,48.1811476906618,49.2657831412336,47.6990287645339
"KIF1B",106.400810459068,104.017675468917,101.771218982405,111.027956856476,111.979865975401,117.032237420656,96.8492185546283,97.0310397105489,97.5671492061722,111.820634938085,103.208208353667,110.190717304042
"KIF1C",276.284688450432,269.574916321366,267.694751395525,269.980639394038,256.69553950149,264.251721209304,263.986347538381,263.816183921516,253.827141152472,259.272476947296,278.12492846573,255.769466915155
"KIF20A",53.420355225315,54.3803333466693,56.5733119085588,60.4329385421323,60.2206835510801,58.3045964635052,50.8451890476932,53.9493156557094,51.573692640322,57.3047553156576,61.5693456150512,55.7279394976612
"KIF20B",60.211311345054,64.8954554008114,63.2825919445665,65.1020467137337,69.7023656647529,69.4699493493643,58.2761086653622,61.7221626285171,64.0188234538922,73.7989629870473,51.468829406179,72.2237015493592
"KIF21A",38.9311492532404,39.4205214029751,36.3764462857619,47.909109934693,50.6039774832569,49.1033787267146,34.7860737968989,34.5459865458118,36.1176430815332,51.2621913136589,45.413673005452,49.3899660249955
"KIF21B",4.34401241667513,4.4596049562957,3.68596248891781,2.42044069096396,2.68547642143581,3.41457341299616,7.19666996247103,6.47737247733971,6.93180404454769,2.94824001855758,3.41407754509072,3.10207914689011
"KIF22",61.2285800755412,57.6467329634879,60.4111305299788,51.0947221989294,52.6743447802297,50.9164265566241,59.3432459834863,61.1751845082084,58.5590241292291,49.1506140030704,56.0166383624696,49.8400716267012
"KIF23",66.741076844803,69.0716740889813,69.011709670787,71.4732712422066,71.7277249770089,69.862776379178,62.8309630719894,59.375914375614,63.2292936495904,66.4018022197654,65.1509062095237,63.5135499055423
"KIF24",16.6612121804122,16.0038666157368,17.0493021491142,15.2565842262696,15.392730773146,14.7461223499303,16.5276145611903,16.0063070995595,15.6300137529569,14.5154339652407,15.1765409362901,13.8072934577266
"KIF26A",4.59145616192877,4.14638855468296,5.0250574755284,4.51295070766828,4.63582242583053,4.50240211094183,4.2164937935635,4.8220439553529,4.71041510363086,5.85663895578331,7.35637086130869,6.24065334256717
"KIF26B",9.40286231963856,9.06836058002605,7.9379341989803,8.40127155960392,8.37148515732503,8.52132480057448,10.554248353642,9.9607594540424,9.04613809674563,9.19000942721554,10.7060318489449,10.4132539205409
"KIF27",4.6189499114014,4.90705695859962,4.48665846029322,6.93339139863223,7.2012775546882,7.85654059627434,5.24458950248793,5.51296368626913,5.90140074062844,8.53927176546183,7.34348754981778,8.07757079817661
"KIF2A",55.0699801936726,56.6623385584193,55.2618271278577,62.2131336309703,62.8461493262268,63.2300430680925,55.3610018451207,55.2160018290559,54.7451937186189,64.3035052696208,54.4062244261061,62.2362231979993
"KIF2C",39.8384429858371,41.7771019484424,42.5887426153987,39.3516809111559,38.4368189481483,38.8294410238943,42.4382292000326,41.9589794921006,42.7951917653736,36.4413090582073,40.9689305410887,36.8964943235989
"KIF3A",24.0707776632853,25.3257833304017,26.5057976731168,23.9077077281665,25.5945406422876,24.2344059931232,22.8002997726026,22.9730810529648,24.8501160438708,26.1755904350315,22.7648114044351,25.2667387768265
"KIF3B",54.2176739600212,53.3810238748573,52.5146116398627,56.0761452983972,56.0349409724176,54.8598055866772,50.8712167871596,52.9273302203958,51.6004563625017,54.648683226867,54.7927237708333,54.0005071884126
"KIF3C",40.6770023447522,41.9709978161074,41.8156568499328,34.2453318405416,34.4461109699252,37.1372630493122,45.587585675472,43.9741620406063,44.7890890677628,34.2234888640671,36.9364540444343,33.9525603881188
"KIF4A",36.7728899196391,38.4062968644195,37.7293463753273,35.6819805087267,35.8413584961461,36.4271526492643,34.8901847547646,35.0353880218775,35.7429509710171,34.5023764333901,35.6352395838526,33.7822501604464
"KIF5B",254.303435747067,259.358095602094,257.051017017414,271.838913214842,286.430814737723,275.386856631332,232.922240485184,236.524854550325,243.991473251425,289.711063084837,250.026426104059,277.070410390468
"KIF7",17.4035434161731,18.1814663602825,17.8361930175349,13.101611223992,10.6518897163096,12.4647038306276,18.0632511897103,17.6472414604855,17.6105291942563,12.5765013404236,13.5145937539629,12.7611020591676
"KIF9",2.74937494726274,2.53556134638886,2.84385120867816,3.02945480030327,3.10555094545929,2.78000667252784,2.69387103477668,2.43261321926758,3.11797363393747,3.0279221812213,3.85211013578161,2.65197354518449
"KIF9-AS1",1.66337184309396,1.20812040622058,1.75324807525304,1.40541717539843,1.51526881879898,1.81304782990946,1.44453954038749,1.65532852198682,1.9269879969399,1.46083964883484,1.30121446058175,1.47196696774001
"KIFAP3",18.8469652634861,19.5238223671942,18.4160073416343,19.8944609050844,19.9235345679707,21.1371159503612,19.1824439867673,19.4752999152014,20.5010111896661,20.4915961650196,18.7581015307626,21.1063032151151
"KIFC1",64.5003362627838,63.0609021913653,63.9038215775301,59.1368315914871,55.9749303261285,54.4820872887794,58.2110393166961,59.966074979105,58.9203343786553,51.793405731417,57.5239858069059,48.5140848541089
"KIFC2",16.6337184309396,17.7340143579786,18.4850328564081,14.2103292179174,12.7672649979993,15.9094947074555,17.5296825306482,17.8343655542753,17.4365650000881,17.822243715785,18.2685356941081,18.624639897603
"KIFC3",99.7748168361647,96.5153968969548,99.8937249805591,69.614997421402,68.6671820162664,68.654077825905,97.2526485163581,91.8059592454948,93.5124452959445,68.7524260183451,76.6943533053776,67.3698600606959
"KIN",13.1145184984433,12.3198451301012,13.5428059986081,14.1634819787375,13.9224699390639,13.0086181796004,11.3871360165681,11.7024529423937,12.6190950077384,13.4662854901684,12.1876126703993,13.126052547037
"KIRREL",184.249362090812,181.068910265652,182.834783532687,153.221703611215,147.50616857853,152.779497133704,188.011376035839,188.030925936641,184.97746584514,145.805077314161,149.214513687701,147.792782570855
"KITLG",27.1913182284285,28.7562486813984,29.5429203231615,31.9810486135108,35.1362334022495,31.9247505383225,26.4962387768373,28.543621383477,29.0921660093565,37.5170182541675,28.2015688535984,34.5486461849722
"KIZ",5.99363738503277,5.98094176412902,6.3365422562295,7.94841491419776,8.4314958036141,7.3126262473015,6.55899034554322,6.50616079946122,7.11915009980573,7.91509482459604,7.88458663243593,8.27221105837364
"KLB",3.58793430617787,4.57892549024341,4.01728495983177,3.71654764160917,3.48061748476596,3.52033453640754,3.95621639889908,4.01597093595062,3.68001179971161,3.16072578566083,3.09199475781801,3.64950487869425
"KLC1",90.5094232638893,91.3696988704598,88.5321252488012,90.6494078131985,91.0211477589444,93.3417457765055,89.522409894825,86.8687620016559,88.6146841370556,89.4697883109119,97.732800970031,92.1621632032922
"KLC2",57.0220364062292,54.947105882921,55.7726159371834,46.2226093242149,43.9127904220258,43.5584741135749,57.6644567879008,58.5266588730295,53.8486090255983,44.5688896499066,53.4786259987607,46.1419066829576
"KLC3",36.7453961701665,35.303962981779,34.3609012543687,30.7005574092589,28.7300969108915,29.9152891935062,36.9854177818132,34.6323515121763,34.6857839449182,28.592616035831,34.7591744024708,30.2543954443753
"KLC4",6.41979050185849,6.17483763179405,7.01299230101217,6.23068281093302,6.16609390620177,6.9349079494037,7.71722475179986,7.80163529492916,7.4001691826928,5.8035175140075,7.21465443490869,6.84890415568288
"KLF10",33.6660962292322,36.7954696561254,33.2841032238983,37.1498606696984,36.7715235136266,37.5905250067895,33.8620890458402,33.063387956554,33.4145071413814,38.9380168216704,38.0959520786161,37.9791807709448
"KLF11",7.64326235339041,7.39787310475809,7.60661172806634,7.41747953682502,7.68136272500075,6.88958175365596,7.26173931113714,7.36981046310652,7.09238637762601,7.21123572106653,7.09870463149052,7.27467972486387
"KLF12",9.96648418382742,10.8134233890113,10.2157761865138,10.7436335186013,10.8169189936046,11.4070925965137,12.0378295032291,11.6592704592115,12.6592405910079,11.2617456564722,10.2293493237813,11.7149106606085
"KLF13",124.601672609947,123.839799170981,119.552191588121,109.388303485177,109.069349630382,115.506255497149,125.987272887309,124.69661726932,119.178854866297,108.819273477752,112.149226528357,112.368255214996
"KLF16",68.2532330657975,65.1340964687068,67.2308513896245,54.0304825208728,52.2092622714894,49.2242485820419,62.9350740298552,67.5949803413051,58.7329883233973,48.1811476906618,51.1467466189063,47.005622837582
"KLF3",81.8076515558028,78.8261277392067,73.1946558660758,88.3382773469877,90.2410093571865,93.3266370445896,76.6907343378694,72.2299002028682,72.6099782735825,100.040955224299,88.0574340403588,101.346750481339
"KLF3-AS1",1.29220622521349,1.52133680783332,1.24245926592735,1.03063926195885,1.21521558735363,1.04250250219794,1.5096088890536,1.58335771668304,1.55229588642381,0.849943068412997,1.36563101803629,1.15567654491985
"KLF4",59.2352832387757,54.723379881769,48.3178603416192,68.4906636810833,66.8368573044499,70.2556034089917,50.5588839135623,50.8833593497686,47.8401533962509,65.0073643731504,68.6422836235599,67.1387247517119
"KLF5",128.876950652941,122.184226762456,113.312285052575,148.193433272567,153.957313054605,152.8701495252,115.185761008736,116.938164457573,111.685012655975,167.239579070701,146.058102372428,167.74340924105
"KLF6",240.3091172655,235.344838145117,230.186286667474,249.071154973388,248.669115560327,254.899416153355,215.301460866403,202.986459278766,212.972319245128,239.245693397815,234.940068348205,248.287981913832
"KLF7",81.2990171905592,80.6159357484223,78.012636797283,70.0834698132015,72.4328500709055,76.3897485668521,92.3594334966671,84.0762947558695,88.9090850810325,77.2252959815872,77.6734849786866,84.6928432182312
"KLF8",6.74971549553002,6.84601563524993,6.50220349168648,7.23009058010523,7.3363015088386,7.20686512389012,7.07954513487205,7.34102214098501,6.50358448967215,7.49012329038954,6.87968833614508,7.85860050545495
"KLF9",3.43671868407842,3.62436121866173,3.56171656232508,3.0606862930899,3.25557756118196,4.01892268963264,5.04938145648962,4.90840892171743,4.697033242541,4.42236002783638,4.01959318516341,4.31858077312153
"KLHDC10",38.2163117669521,38.4808721981368,37.9916433314675,42.521677428999,41.1673033543009,40.6424888538038,38.1176244486034,36.7770815102288,38.0312492173833,41.8065746775643,38.3793849314161,40.6433193323916
"KLHDC2",14.9153590889004,13.4683052693479,13.6670519252009,15.4439731829894,15.782799974025,16.000147098951,16.6837809979889,15.9343362942557,16.1117607521919,17.3441507398027,17.4568870701809,18.1258742308481
"KLHDC3",37.1303086627833,36.780554589382,36.045123814848,35.5258230447935,34.7011562166538,34.8558445300094,34.9942957126304,33.5815777547412,33.1736336417639,34.8476658049329,38.9977838829797,35.2785471607111
"KLHDC4",14.8466247152188,15.4520091462286,14.923316294083,14.8193433272567,13.202342183595,13.5223150647414,13.8988128750797,15.4161464960685,14.3855006715999,12.8022674679708,12.6900618185448,12.8219271404791
"KLHDC8B",6.28232175449536,6.48805403340679,6.06044019713453,6.07452534699986,6.24110721406311,6.17947135360809,6.1685742535466,7.48496375159256,6.27609285114453,7.87525374326418,8.06495299330865,7.6396302127333
"KLHL11",30.545555664089,31.8884126975258,31.9173980313782,29.9041543431998,30.6204322689971,29.431809772197,28.070917014557,28.2125556790796,29.4802399809625,33.1876207494388,23.8470095696714,30.9478013713272
"KLHL12",22.8885464359623,22.9841178516779,21.5497657123622,25.9689862520842,26.7347429217799,27.0295213975669,25.5071846771125,24.2109789041898,25.211426293297,25.7771796217129,26.6684547861803,26.3615902404348
"KLHL13",5.63621864188861,6.26432803225483,5.79814324099431,5.15319630979423,6.13608858305724,5.34849109823292,4.94527049862386,5.19629214293252,5.9147826017183,5.48478886335262,4.70240869418156,5.51075236682832
"KLHL15",8.633037334405,8.7998893786437,8.51774852307974,7.5892527471515,8.44649846518637,7.69034454519931,8.14668245299614,7.70087616750388,8.14955340372498,8.6056735676816,6.9183382706178,7.85860050545495
"KLHL17",9.81526856172797,10.0527549850947,9.18039346490766,5.69974743356028,6.1060832599127,7.10110400047873,10.2549293497779,9.2266572399439,10.3441786224621,6.81282490774793,7.80728676349048,8.23571600958669
"KLHL18",41.4880679541947,40.1066144731744,39.3031281121686,43.6928584084977,43.9728010683148,40.8540111006266,33.9401722642395,35.0209938608167,33.6152350577293,43.2674143263992,44.0995752333794,41.4340453894421
"KLHL2",16.8124278025116,17.5401184903135,17.9466338411729,17.0367793151076,16.907999591945,16.0907994904465,16.6707671282557,15.3441756907647,17.0484910284822,17.0918238913676,16.4262221509082,15.8145211410084
"KLHL20",12.798340379508,13.0506834005309,11.7757528204003,14.2571764570974,14.4025551093764,13.9151420945551,11.6213856717661,11.572905492847,11.9232382310656,14.9404054994472,14.0943427710538,14.4277092871046
"KLHL21",121.64609454164,117.187679403396,117.467621041954,103.032694703098,95.551951553769,92.0272860998212,98.0985500490174,101.277317223472,94.4625574333246,84.92790503908,94.0481738836312,84.413047844198
"KLHL22",9.18291232385754,8.4270127100571,8.15881584625628,8.2763455884574,9.34665815952239,9.15589154104279,10.0467074340464,10.2918251584398,9.31377531854284,8.52599140501788,10.0876328973813,10.0118083838846
"KLHL23",8.39934046388766,7.77074977334469,9.06995264126967,6.07452534699986,6.63117641494205,7.49393103029245,6.91036482834018,7.13950388613444,6.95856776672741,8.36662707969044,6.35147256501783,7.54231008263478
"KLHL24",6.1311061323959,6.71178003455875,6.86113616850993,8.13580387091755,8.82156500449304,10.2588289709044,8.53709854499276,7.81602945598992,8.56439109751066,10.3719615067274,9.30175089643585,12.3474915062489
"KLHL25",12.7433528805628,12.1408643291796,11.8999987469931,7.80787319665792,7.92140531015702,7.47882229837654,10.2158877405782,11.0691098557205,10.4646153722708,7.84869302237627,7.65268702559958,7.33550480617544
"KLHL26",6.28232175449536,5.45891442810778,5.99141468236079,6.87092841305897,6.27111253720764,6.13414515786035,6.07747716541405,6.70767905431179,6.27609285114453,5.21918165447356,6.67355535229054,5.59590748066452
"KLHL28",16.4687559341038,18.4201074281779,17.8914134293539,16.3496864738017,16.6379516836442,16.2872130053533,18.3105147146415,17.3881465613919,18.025366888042,19.0041957952969,14.764274968581,18.5029897349799
"KLHL29",24.6618932769468,25.206462796454,23.4962852289817,21.0812576309764,19.8185159369648,21.7565739589136,28.305166669755,27.780730847257,25.0106983769491,24.0905738453309,25.0709241613077,24.0137421018082
"KLHL3",3.80788430195889,3.69893655237904,4.224361504153,4.1381727942287,4.00571063979531,3.85272663855761,4.25553540276316,4.9803797270212,4.36248671529449,4.01066885407383,4.08400974261796,3.91713523646516
"KLHL36",58.5616863766963,57.3633466953621,58.2023140572191,53.9055565497263,50.7540040989795,54.7842619270976,62.8439769417226,62.4994473257978,59.8436827938557,51.0895466278875,55.6043723947606,55.4238140911034
"KLHL42",61.2423269502775,62.9564967241611,60.4663509417978,58.6058962141143,61.7959630161681,60.3442752721533,59.9809256004141,60.3403231666846,60.8607042366851,61.8333582270456,51.0565634384699,59.3044542787816
"KLHL5",40.8144710921153,40.3005103408394,40.5455873780959,34.3077948261149,35.781347849857,36.653783628003,41.4101334911082,39.0369647967673,39.8378004645144,37.6631022190509,33.5352598108345,37.8332005757971
"KLHL6",1.402181223104,1.28269573993789,1.42192560433908,1.45226441457837,1.26022357207043,1.28424221285254,1.84796950211734,1.5977518777438,1.56567774751367,1.28819496306345,1.18526465716357,1.38681185390382
"KLHL6-AS1",3.90411242511309,4.14638855468296,3.78259820960105,4.4348719757017,4.50079847168012,4.38153225561454,4.19046605409706,3.87202932534307,4.52306904837282,4.7543690389352,4.07112643112705,4.82951145613873
"KLHL7",21.0602120960326,20.2994058378544,20.2106707257516,21.1905678557296,20.8837049085958,21.8019001546613,19.0132636802354,19.2593874992901,19.7516269686339,22.935182486707,20.0850826143262,21.6172338981323
"KLHL8",17.1423527961832,18.1516362267956,17.5324807525304,20.0506183690175,20.3736144151387,19.7168951502654,16.0461013810611,16.035095421681,16.3258705296297,20.8103248156745,16.5679385773082,19.5370161172766
"KLHL9",25.4454651369166,24.4905395927677,24.2693709944476,27.1089357387963,30.2603683912627,29.2051787934583,26.2099336427064,24.8875044740453,26.1883021528568,29.7081663131231,24.5298250786896,29.3420192247018
"KLK10",66.039986233251,56.4982728242412,47.7380460175198,87.7448789840417,82.3946173548908,87.1320569590656,38.5991376287325,39.4400013064685,36.0105881928143,111.581588450094,115.073738236794,113.730737036375
"KLK11",6.79095611973896,6.17483763179405,3.82401351846529,11.2433374031874,11.3570148102062,12.4344863667957,3.94320252916586,3.33944536609514,3.45252016118398,18.2339348895476,20.7163648773807,19.670831296162
"KLK5",54.2451677094938,50.2488598587298,44.0106682197378,103.70417179801,99.0775770232518,101.228503836612,36.4388352530179,37.0073880872009,38.539759938798,128.806215945901,140.466745185374,124.727911737507
"KLK6",2.36446245464595,1.71523267549835,1.62900214866031,6.07452534699986,5.98606196733457,6.60251584725363,1.26234536412241,1.62654019986531,1.15084005372799,11.1687831333645,12.651411884072,10.7173793270988
"KLK7",15.0665747109998,13.4981354028348,9.42888531809313,22.7209110022745,22.579005666262,26.9690864699033,6.2336436022127,7.08192724189142,6.58387565621132,37.9021487070421,38.7014677186888,41.2637351617697
"KLK8",11.8910466469113,11.1713849908545,10.2709965983328,13.4920048838249,13.8024486464857,14.6101437626871,9.13573655272091,9.83121200449561,9.71523115123865,16.2153201020667,18.5004353009444,17.152672929863
"KLK9",5.10009052717238,3.89283242004408,3.35464001800385,5.96521512224665,5.13091025771534,6.22479754935583,2.27742720331362,3.02277382275853,2.5693173292532,10.7039705178262,12.6771785070538,9.93881828631068
